event_id,session_id,event_at,event_name,page_url,event_value_zar,user_agent_category
2938,4425,2025-01-17 18:45:57,offer_declined,https://www.fasta.co.za/calculator,1642.62,Chrome
2939,6846,2025-07-04 16:25:38,error_page,https://www.fasta.co.za/apply/step2,,Edge
2940,5013,2025-08-20 21:19:26,page_view,https://www.fasta.co.za/offer,,Chrome
2941,2292,2025-08-12 19:21:42,error_page,https://www.fasta.co.za/offer,,Bot
2942,62,2025-03-07 16:43:22,application_step_2_complete,https://www.fasta.co.za/apply/step2,,
2943,5219,2025-11-23 16:47:10,offer_accepted,https://www.fasta.co.za/apply/step1,2483.92,
2944,2492,2026-03-01 10:17:32,application_step_1_complete,https://www.fasta.co.za/,,Chrome
2945,3025,2026-02-21 12:16:15,page_view,https://www.fasta.co.za/offer,,Safari
2946,2833,2025-06-15 07:49:16,chat_open,https://www.fasta.co.za/,,Bot
2947,5402,2026-05-21 22:47:23,chat_message_sent,https://www.fasta.co.za/,,Edge
2948,469,2025-10-03 20:34:33,application_step_2_complete,https://www.fasta.co.za/,,Chrome
2949,6964,2025-04-04 08:19:19,facebook_contact_click,https://www.fasta.co.za/offer,,Safari
2950,1294,2025-11-01 20:53:39,page_view,https://www.fasta.co.za/,,Chrome
2951,4514,2025-01-02 08:34:59,facebook_contact_click,https://www.fasta.co.za/offer,,Chrome
2952,5529,2025-12-27 12:12:47,apply_now_click,https://www.fasta.co.za/,1449.85,
2953,1100,2025-05-30 18:38:30,page_view,https://www.fasta.co.za/apply/step1,,Edge
2954,3891,2026-05-31 14:33:31,session_timeout,https://www.fasta.co.za/apply/step2,,Edge
2955,1302,2026-05-08 07:09:31,page_view,https://www.fasta.co.za/apply/step2,,Bot
2956,7579,2025-04-09 12:34:40,offer_accepted,https://www.fasta.co.za/offer,,Firefox
2957,5839,2025-09-25 09:48:31,whatsapp_click,https://www.fasta.co.za/apply/step1,,Firefox
2958,3313,2026-04-04 14:44:34,error_page,https://www.fasta.co.za/offer,,Firefox
2959,7237,2025-12-12 10:59:13,loan_calculator_changed,https://www.fasta.co.za/apply/step1,9650.75,Edge
2960,3419,2026-01-18 17:12:35,chat_message_sent,https://www.fasta.co.za/,,Edge
2961,1932,2025-11-25 20:48:44,application_started,https://www.fasta.co.za/,,Bot
2962,6953,2025-03-05 12:08:24,session_timeout,https://www.fasta.co.za/apply/step1,,Bot
2963,5327,2025-11-28 17:55:07,whatsapp_click,https://www.fasta.co.za/calculator,,Edge
2964,1417,2025-05-17 14:20:44,loan_calculator_changed,https://www.fasta.co.za/apply/step1,8190.34,
2965,4289,2025-06-06 12:46:40,offer_declined,https://www.fasta.co.za/apply/step2,2017.29,Chrome
2966,5631,2026-02-27 18:51:09,application_started,https://www.fasta.co.za/offer,,Edge
2967,1049,2025-03-25 09:46:12,application_started,https://www.fasta.co.za/apply/step2,,Firefox
2968,685,2026-04-02 14:47:24,apply_now_click,https://www.fasta.co.za/apply/step1,1624.09,Firefox
2969,2045,2025-09-27 14:02:57,loan_calculator_changed,https://www.fasta.co.za/apply/step1,8615.27,Bot
2970,312,2025-04-14 07:43:29,whatsapp_click,https://www.fasta.co.za/apply/step3,,Firefox
2971,6778,2025-12-29 19:35:40,application_started,https://www.fasta.co.za/apply/step3,,Firefox
2972,585,2026-04-20 11:33:09,PAGE_VIEW,https://www.fasta.co.za/apply/step1,,Chrome
2973,6624,2025-12-15 19:05:27,offer_declined,https://www.fasta.co.za/apply/step2,938.91,Firefox
2974,6482,2025-02-12 12:49:20,application_started,https://www.fasta.co.za/calculator,,Firefox
2975,5629,2025-06-02 17:16:02,page_view,https://www.fasta.co.za/apply/step3,,Safari
2976,2873,2025-08-09 10:38:25,loan_calculator_changed,https://www.fasta.co.za/apply/step1,,Firefox
2977,1119,2025-06-13 17:14:10,offer_accepted,https://www.fasta.co.za/apply/step3,8511.74,Bot
2978,2875,2025-11-11 21:18:55,chat_open,https://www.fasta.co.za/,,
2979,1145,2025-02-02 09:30:12,error_page,https://www.fasta.co.za/,,
2980,6230,2026-03-13 16:15:08,chat_message_sent,https://www.fasta.co.za/apply/step1,,Firefox
2981,2840,2025-08-01 09:39:46,application_step_1_complete,https://www.fasta.co.za/apply/step3,,Edge
2982,6172,2025-07-12 20:13:24,chat_open,https://www.fasta.co.za/apply/step3,,
2983,574,2025-07-07 08:38:26,document_upload,https://www.fasta.co.za/,,Edge
2984,1293,2025-02-21 08:16:59,loan_calculator_changed,https://www.fasta.co.za/offer,3155.92,Bot
2985,509,2026-02-17 10:35:11,page_view,https://www.fasta.co.za/calculator,,Edge
2986,5240,2025-06-05 07:23:19,offer_declined,https://www.fasta.co.za/apply/step1,7847.4,Chrome
2987,5536,2025-05-30 12:43:10,whatsapp_click,https://www.fasta.co.za/calculator,,Firefox
2988,2355,2025-02-24 22:40:25,chat_message_sent,https://www.fasta.co.za/,,Edge
2989,7469,2025-04-07 11:27:42,offer_accepted,https://www.fasta.co.za/apply/step3,3113.83,Chrome
2990,6482,2026-02-15 20:50:12,loan_calculator_changed,https://www.fasta.co.za/apply/step3,4576.61,Edge
2991,1350,2025-07-12 16:40:59,apply_now_click,https://www.fasta.co.za/,475.97,
2992,7526,2025-07-22 18:54:37,chat_open,https://www.fasta.co.za/calculator,,Edge
2993,356,2026-03-23 22:40:08,facebook_contact_click,https://www.fasta.co.za/offer,,Safari
2994,5429,2026-04-23 08:46:54,application_step_1_complete,https://www.fasta.co.za/offer,,
2995,2442,2025-05-28 19:26:56,apply_now_click,https://www.fasta.co.za/offer,2701.59,Bot
2996,4377,2025-07-26 15:39:52,session_timeout,https://www.fasta.co.za/apply/step2,,Edge
2997,4707,2025-06-21 16:48:37,whatsapp_click,https://www.fasta.co.za/offer,,Firefox
2998,2821,2025-03-07 14:36:33,whatsapp_click,https://www.fasta.co.za/apply/step2,,Safari
2999,6707,2025-05-08 20:09:45,chat_message_sent,https://www.fasta.co.za/apply/step1,,Safari
3000,95,2025-02-14 07:50:28,whatsapp_click,https://www.fasta.co.za/apply/step1,,Firefox
3001,695,2026-01-24 08:42:16,error_page,https://www.fasta.co.za/apply/step2,,
3002,1066,2025-09-20 11:08:28,application_submitted,https://www.fasta.co.za/apply/step2,,
3003,5836,2025-05-29 14:24:34,page_view,https://www.fasta.co.za/apply/step3,,Safari
3004,5198,2026-06-06 20:36:08,application_step_1_complete,https://www.fasta.co.za/offer,,
3005,482,2025-06-25 15:27:30,facebook_contact_click,https://www.fasta.co.za/offer,,
3006,3308,2025-09-23 21:37:20,whatsapp_click,https://www.fasta.co.za/,,Chrome
3007,847,2026-01-23 12:00:55,error_page,https://www.fasta.co.za/apply/step1,,Safari
3008,5940,2026-03-28 12:45:29,application_step_2_complete,https://www.fasta.co.za/,,Chrome
3009,5870,2026-03-31 12:05:58,application_step_1_complete,https://www.fasta.co.za/,,
3010,1982,2025-07-09 17:07:23,page_view,https://www.fasta.co.za/,,Safari
3011,5111,2026-05-12 12:50:47,offer_declined,https://www.fasta.co.za/apply/step1,2423.14,Safari
3012,5203,2026-03-17 12:20:25,application_submitted,https://www.fasta.co.za/,,Chrome
3013,617,2025-03-05 10:20:30,application_step_1_complete,https://www.fasta.co.za/offer,,Safari
3014,3067,2026-03-23 21:11:25,page_view,https://www.fasta.co.za/apply/step3,,Firefox
3015,4748,2025-10-12 15:14:29,offer_accepted,https://www.fasta.co.za/apply/step1,2661.94,Firefox
3016,2254,2026-02-24 21:07:51,session_timeout,https://www.fasta.co.za/apply/step1,,Firefox
3017,6283,2025-12-19 16:42:00,session_timeout,https://www.fasta.co.za/apply/step2,,Safari
3018,2158,2025-05-17 21:04:12,facebook_contact_click,https://www.fasta.co.za/apply/step1,,Firefox
3019,4246,2026-01-19 21:16:23,offer_accepted,https://www.fasta.co.za/calculator,14172.35,Bot
3020,3913,2026-03-27 19:05:56,chat_message_sent,https://www.fasta.co.za/calculator,,Bot
3021,404,2025-09-18 20:07:24,whatsapp_click,https://www.fasta.co.za/apply/step3,,Edge
3022,5426,2025-06-07 20:14:02,application_step_2_complete,https://www.fasta.co.za/apply/step3,,Chrome
3023,6055,2025-02-08 22:42:32,page_view,https://www.fasta.co.za/calculator,,
3024,231,2026-05-11 11:03:06,offer_accepted,https://www.fasta.co.za/,7524.08,Safari
3025,3840,2025-01-31 13:02:54,page_view,https://www.fasta.co.za/apply/step3,,Edge
3026,6703,2026-01-14 20:35:35,chat_message_sent,https://www.fasta.co.za/apply/step1,,Bot
3027,2678,2025-09-14 07:18:12,session_timeout,https://www.fasta.co.za/,,Edge
3028,3661,2025-01-07 16:11:26,loan_calculator_changed,https://www.fasta.co.za/apply/step1,7699.57,Chrome
3029,1396,2026-01-06 09:21:30,offer_viewed,https://www.fasta.co.za/apply/step1,493.38,Bot
3030,7758,2025-07-22 09:01:12,apply_now_click,https://www.fasta.co.za/calculator,3224.53,Chrome
3031,4956,2026-01-11 12:11:38,page_view,https://www.fasta.co.za/apply/step1,,Safari
3032,6269,2025-04-25 11:01:52,application_step_1_complete,https://www.fasta.co.za/,,
3033,7343,2026-04-25 07:31:10,page_view,https://www.fasta.co.za/apply/step1,,Firefox
3034,1505,2025-06-13 12:25:22,chat_message_sent,https://www.fasta.co.za/offer,,Bot
3035,2769,2025-04-29 13:52:06,page_view,https://www.fasta.co.za/offer,,
3036,7412,2025-08-09 17:36:34,application_step_1_complete,https://www.fasta.co.za/offer,,Safari
3037,1090,2025-01-17 11:52:54,loan_calculator_changed,https://www.fasta.co.za/apply/step3,,Firefox
3038,2330,2025-06-22 14:24:37,chat_message_sent,https://www.fasta.co.za/calculator,,Firefox
3039,2720,2025-08-03 12:25:06,offer_declined,https://www.fasta.co.za/apply/step3,959.24,Safari
3040,3159,2025-10-18 11:33:16,loan_calculator_changed,https://www.fasta.co.za/offer,8459.38,
3041,3882,2026-01-23 12:14:13,LOAN_CALCULATOR_CHANGED,https://www.fasta.co.za/offer,912.11,
3042,2933,2025-08-11 11:00:43,loan_calculator_changed,https://www.fasta.co.za/calculator,8116.9,Firefox
3043,4835,2026-06-03 11:52:45,facebook_contact_click,https://www.fasta.co.za/calculator,,
3044,1292,2026-03-12 07:42:01,application_started,https://www.fasta.co.za/offer,,Firefox
3045,6173,2025-02-18 19:31:10,document_upload,https://www.fasta.co.za/apply/step3,,
3046,3446,2026-06-08 11:26:38,page_view,https://www.fasta.co.za/offer,,Firefox
3047,5801,2025-07-07 14:13:08,session_timeout,https://www.fasta.co.za/,,Edge
3048,6859,2025-08-27 17:03:05,page_view,https://www.fasta.co.za/apply/step3,,Chrome
3049,4722,2025-08-05 11:36:14,session_timeout,https://www.fasta.co.za/apply/step3,,Edge
3050,6383,2025-03-14 09:29:32,apply_now_click,https://www.fasta.co.za/offer,,Chrome
3051,347,2025-07-11 09:00:31,application_started,https://www.fasta.co.za/calculator,,Chrome
3052,1734,2025-09-16 20:35:35,facebook_contact_click,https://www.fasta.co.za/apply/step3,,Firefox
3053,518,2025-03-19 11:32:32,page_view,https://www.fasta.co.za/calculator,,Safari
3054,3257,2025-11-03 16:15:49,application_step_1_complete,https://www.fasta.co.za/apply/step1,,Firefox
3055,6404,2026-01-17 09:40:33,loan_calculator_changed,https://www.fasta.co.za/apply/step3,3434.48,Safari
3056,6833,2025-03-01 20:28:44,facebook_contact_click,https://www.fasta.co.za/apply/step3,,Safari
3057,6719,2026-03-05 20:08:38,loan_calculator_changed,https://www.fasta.co.za/apply/step3,,Chrome
3058,4090,2025-06-07 09:38:39,loan_calculator_changed,https://www.fasta.co.za/apply/step2,,Chrome
3059,5900,2026-05-13 11:51:32,facebook_contact_click,https://www.fasta.co.za/,,Safari
3060,854,2025-08-29 21:41:11,page_view,https://www.fasta.co.za/,,
3061,5302,2025-04-19 11:24:02,facebook_contact_click,https://www.fasta.co.za/calculator,,Safari
3062,6088,2025-12-01 16:33:43,page_view,https://www.fasta.co.za/,,Chrome
3063,4952,2025-04-16 16:48:33,loan_calculator_changed,https://www.fasta.co.za/apply/step2,1436.01,Firefox
3064,7305,2026-04-15 08:38:35,apply_now_click,https://www.fasta.co.za/offer,15241.95,Chrome
3065,4095,2026-03-02 16:30:25,application_step_1_complete,https://www.fasta.co.za/apply/step1,,Firefox
3066,1585,2026-05-17 15:10:34,facebook_contact_click,https://www.fasta.co.za/offer,,Safari
3067,6844,2026-02-03 20:39:43,whatsapp_click,https://www.fasta.co.za/apply/step1,,Bot
3068,5277,2025-03-27 18:26:21,apply_now_click,https://www.fasta.co.za/apply/step3,996.55,
3069,1886,2025-05-23 19:36:47,chat_open,https://www.fasta.co.za/apply/step3,,Bot
3070,1791,2025-08-29 16:04:56,document_upload,https://www.fasta.co.za/offer,,
3071,5939,2026-05-29 18:59:50,application_step_1_complete,https://www.fasta.co.za/calculator,,Edge
3072,3281,2025-10-05 16:55:08,document_upload,https://www.fasta.co.za/apply/step2,,Chrome
3073,7836,2025-10-22 11:06:08,application_started,https://www.fasta.co.za/apply/step3,,Safari
3074,4139,2025-11-25 11:57:37,application_submitted,https://www.fasta.co.za/offer,,Chrome
3075,6434,2026-02-21 19:15:26,chat_message_sent,https://www.fasta.co.za/apply/step3,,Firefox
3076,628,2025-11-07 11:43:55,whatsapp_click,https://www.fasta.co.za/apply/step2,,Edge
3077,7057,2026-02-12 11:43:20,page_view,https://www.fasta.co.za/apply/step2,,
3078,5942,2025-03-06 17:43:54,whatsapp_click,https://www.fasta.co.za/offer,,Bot
3079,3793,2025-04-10 20:52:25,application_started,https://www.fasta.co.za/offer,,
3080,7732,2025-03-02 20:48:32,page_view,https://www.fasta.co.za/offer,,Firefox
3081,5517,2025-10-04 19:38:42,facebook_contact_click,https://www.fasta.co.za/apply/step3,,Firefox
3082,6020,2026-01-12 18:19:22,loan_calculator_changed,https://www.fasta.co.za/apply/step2,511.29,Chrome
3083,6510,2026-02-06 10:11:31,application_step_2_complete,https://www.fasta.co.za/apply/step2,,
3084,6271,2025-02-22 16:47:57,chat_open,https://www.fasta.co.za/calculator,,Bot
3085,213,2026-01-10 08:44:04,application_started,https://www.fasta.co.za/apply/step2,,Bot
3086,2021,2026-02-21 08:54:52,chat_message_sent,https://www.fasta.co.za/apply/step2,,Bot
3087,3984,2025-06-03 11:59:19,session_timeout,https://www.fasta.co.za/apply/step1,,
3088,322,2025-02-11 15:12:15,page_view,https://www.fasta.co.za/apply/step2,,Firefox
3089,6239,2025-02-27 13:27:03,apply_now_click,https://www.fasta.co.za/apply/step3,2676.25,Chrome
3090,2080,2025-12-09 19:51:59,chat_open,https://www.fasta.co.za/offer,,Firefox
3091,1407,2025-07-24 21:43:22,error_page,https://www.fasta.co.za/apply/step2,,Chrome
3092,3365,2026-04-26 13:02:52,error_page,https://www.fasta.co.za/calculator,,Safari
3093,7186,2025-10-25 16:26:36,session_timeout,https://www.fasta.co.za/calculator,,Bot
3094,3996,2025-08-15 12:32:19,facebook_contact_click,https://www.fasta.co.za/,,Chrome
3095,1190,2025-04-15 13:44:52,loan_calculator_changed,https://www.fasta.co.za/calculator,,Chrome
3096,5012,2025-02-12 10:19:06,chat_message_sent,https://www.fasta.co.za/apply/step2,,Edge
3097,7693,2025-11-19 10:23:25,facebook_contact_click,https://www.fasta.co.za/calculator,,Firefox
3098,1036,2025-05-28 22:38:35,error_page,https://www.fasta.co.za/apply/step2,,
3099,1729,2025-12-23 15:03:51,error_page,https://www.fasta.co.za/apply/step2,,Edge
3100,3337,2025-03-27 19:29:43,chat_message_sent,https://www.fasta.co.za/,,Safari
3101,5305,2025-06-19 12:21:50,application_submitted,https://www.fasta.co.za/apply/step2,,
3102,3969,2025-09-04 14:42:02,page_view,https://www.fasta.co.za/,,Chrome
3103,186,2025-01-03 22:24:27,document_upload,https://www.fasta.co.za/apply/step1,,Bot
3104,2086,2025-03-07 10:26:27,loan_calculator_changed,https://www.fasta.co.za/apply/step2,7327.97,Safari
3105,3828,2026-02-12 16:31:35,loan_calculator_changed,https://www.fasta.co.za/offer,,Bot
3106,1037,2025-01-17 20:27:05,application_step_1_complete,https://www.fasta.co.za/offer,,
3107,5866,2025-09-01 16:52:21,whatsapp_click,https://www.fasta.co.za/apply/step3,,Chrome
3108,1740,2025-01-03 20:15:46,loan_calculator_changed,https://www.fasta.co.za/apply/step2,,Bot
3109,5725,2026-01-11 09:17:35,apply_now_click,https://www.fasta.co.za/offer,,Safari
3110,3684,2025-08-19 08:03:20,facebook_contact_click,https://www.fasta.co.za/calculator,,Bot
3111,2545,2025-02-07 08:50:07,application_step_2_complete,https://www.fasta.co.za/apply/step2,,
3112,3585,2025-10-26 22:03:14,error_page,https://www.fasta.co.za/apply/step3,,Firefox
3113,4698,2025-06-18 14:42:49,page_view,https://www.fasta.co.za/apply/step1,,Firefox
3114,6267,2026-03-10 08:39:10,application_started,https://www.fasta.co.za/offer,,Safari
3115,2987,2025-08-04 21:18:26,offer_viewed,https://www.fasta.co.za/,,Chrome
3116,6106,2025-04-19 19:12:50,document_upload,https://www.fasta.co.za/apply/step2,,
3117,3880,2026-03-02 14:29:45,apply_now_click,https://www.fasta.co.za/calculator,2268.74,Safari
3118,4,2026-03-23 19:19:44,page_view,https://www.fasta.co.za/apply/step1,,Edge
3119,975,2025-04-19 16:51:18,offer_accepted,https://www.fasta.co.za/apply/step3,,Firefox
3120,2910,2025-12-05 08:52:45,error_page,https://www.fasta.co.za/apply/step1,,Firefox
3121,3610,2025-11-13 11:33:16,loan_calculator_changed,https://www.fasta.co.za/apply/step2,,Edge
3122,5544,2025-04-15 18:50:22,application_submitted,https://www.fasta.co.za/apply/step2,,Safari
3123,484,2025-03-10 08:29:02,offer_declined,https://www.fasta.co.za/,8708.38,Safari
3124,3611,2025-03-29 20:03:41,page_view,https://www.fasta.co.za/,,Bot
3125,3228,2026-01-07 17:21:13,offer_accepted,https://www.fasta.co.za/apply/step1,,Chrome
3126,3685,2025-05-01 19:04:26,loan_calculator_changed,https://www.fasta.co.za/offer,3503.05,Edge
3127,6249,2026-04-29 18:51:40,offer_viewed,https://www.fasta.co.za/apply/step1,1442.12,Chrome
3128,2408,2025-05-29 20:15:13,offer_declined,https://www.fasta.co.za/offer,16277.65,Chrome
3129,7891,2026-05-21 15:26:16,loan_calculator_changed,https://www.fasta.co.za/,,Bot
3130,1846,2026-06-14 12:36:38,application_step_2_complete,https://www.fasta.co.za/apply/step3,,Safari
3131,6181,2025-02-19 07:35:32,OFFER_DECLINED,https://www.fasta.co.za/calculator,,Firefox
3132,3872,2026-02-10 17:47:53,apply_now_click,https://www.fasta.co.za/apply/step2,13579.97,Safari
3133,4781,2025-11-09 14:00:06,chat_message_sent,https://www.fasta.co.za/offer,,Safari
3134,1440,2026-06-10 20:02:19,apply_now_click,https://www.fasta.co.za/,,Chrome
3135,6135,2025-12-05 08:25:13,offer_declined,https://www.fasta.co.za/apply/step3,3035.92,Safari
3136,2115,2025-01-07 19:39:04,offer_declined,https://www.fasta.co.za/apply/step3,9786.07,Firefox
3137,3820,2025-08-06 17:36:21,loan_calculator_changed,https://www.fasta.co.za/offer,,Bot
3138,5420,2025-11-02 19:15:06,whatsapp_click,https://www.fasta.co.za/apply/step1,,Firefox
3139,6924,2026-02-14 11:48:23,application_started,https://www.fasta.co.za/calculator,,Safari
3140,6512,2025-02-21 12:42:03,page_view,https://www.fasta.co.za/,,Edge
3141,1422,2025-03-10 07:52:53,page_view,https://www.fasta.co.za/apply/step3,,Edge
3142,7216,2026-02-28 11:35:56,session_timeout,https://www.fasta.co.za/calculator,,Chrome
3143,3285,2025-06-19 20:34:54,session_timeout,https://www.fasta.co.za/calculator,,Safari
3144,1331,2025-01-12 22:49:48,page_view,https://www.fasta.co.za/apply/step2,,Edge
3145,4689,2025-07-24 07:29:37,error_page,https://www.fasta.co.za/,,Safari
3146,1605,2025-05-11 17:16:02,page_view,https://www.fasta.co.za/apply/step3,,Safari
3147,2564,2025-02-11 17:07:55,offer_declined,https://www.fasta.co.za/apply/step1,,Bot
3148,3377,2025-08-28 19:20:26,offer_accepted,https://www.fasta.co.za/apply/step3,,Bot
3149,4208,2026-06-07 20:42:11,document_upload,https://www.fasta.co.za/,,Safari
3150,6895,2026-02-23 09:25:04,loan_calculator_changed,https://www.fasta.co.za/calculator,1627.69,Safari
3151,5549,2025-01-15 16:33:31,offer_declined,https://www.fasta.co.za/apply/step3,7805.17,Safari
3152,5211,2025-01-14 08:46:03,loan_calculator_changed,https://www.fasta.co.za/,1449.94,
3153,1139,2025-01-16 12:01:24,application_step_2_complete,https://www.fasta.co.za/calculator,,Chrome
3154,5981,2025-03-04 07:26:32,chat_open,https://www.fasta.co.za/apply/step2,,Chrome
3155,2693,2025-03-15 07:02:44,application_step_2_complete,https://www.fasta.co.za/offer,,Firefox
3156,5715,2025-09-23 12:22:15,session_timeout,https://www.fasta.co.za/apply/step3,,Safari
3157,542,2025-10-16 13:36:10,error_page,https://www.fasta.co.za/apply/step3,,Safari
3158,7108,2025-03-15 13:53:40,CHAT_MESSAGE_SENT,https://www.fasta.co.za/offer,,Bot
3159,3697,2025-01-31 21:30:14,offer_declined,https://www.fasta.co.za/apply/step2,491.16,Firefox
3160,6283,2025-08-13 18:22:04,loan_calculator_changed,https://www.fasta.co.za/offer,14149.96,
3161,4436,2025-10-10 11:10:23,page_view,https://www.fasta.co.za/apply/step1,,
3162,3741,2025-04-09 12:07:07,loan_calculator_changed,https://www.fasta.co.za/apply/step1,,Chrome
3163,912,2025-08-14 14:27:39,facebook_contact_click,https://www.fasta.co.za/,,Chrome
3164,6282,2025-09-09 14:16:09,whatsapp_click,https://www.fasta.co.za/apply/step1,,Bot
3165,1722,2025-05-01 15:05:37,offer_viewed,https://www.fasta.co.za/offer,2377.58,Firefox
3166,4957,2025-02-20 17:14:27,page_view,https://www.fasta.co.za/offer,,Safari
3167,2932,2026-01-08 09:53:14,offer_declined,https://www.fasta.co.za/,477.32,Edge
3168,4826,2025-08-19 07:42:48,application_step_2_complete,https://www.fasta.co.za/,,
3169,136,2025-03-03 09:41:03,facebook_contact_click,https://www.fasta.co.za/,,Chrome
3170,4397,2025-11-07 18:53:15,session_timeout,https://www.fasta.co.za/,,Edge
3171,1146,2025-07-07 20:52:43,application_submitted,https://www.fasta.co.za/apply/step3,,Safari
3172,1509,2025-03-05 18:33:25,offer_viewed,https://www.fasta.co.za/apply/step1,3297.63,Bot
3173,7240,2025-12-11 16:15:57,error_page,https://www.fasta.co.za/offer,,Firefox
3174,7838,2026-05-09 09:26:48,application_step_1_complete,https://www.fasta.co.za/,,
3175,3542,2025-12-18 11:12:33,loan_calculator_changed,https://www.fasta.co.za/apply/step2,,Chrome
3176,6238,2025-12-07 17:52:41,application_submitted,https://www.fasta.co.za/apply/step3,,Chrome
3177,847,2025-11-27 12:54:23,offer_declined,https://www.fasta.co.za/calculator,,Edge
3178,6064,2026-05-12 08:39:28,page_view,https://www.fasta.co.za/apply/step1,,Firefox
3179,2944,2025-07-09 21:10:35,application_started,https://www.fasta.co.za/,,Edge
3180,5630,2026-06-12 17:25:58,document_upload,https://www.fasta.co.za/apply/step2,,Firefox
3181,1907,2025-06-09 12:46:19,apply_now_click,https://www.fasta.co.za/,2079.76,
3182,6513,2025-04-22 13:40:08,offer_viewed,https://www.fasta.co.za/,10450.21,
3183,4250,2026-01-08 14:57:22,offer_declined,https://www.fasta.co.za/apply/step2,,Bot
3184,6508,2025-03-28 09:00:46,facebook_contact_click,https://www.fasta.co.za/apply/step3,,
3185,5537,2026-06-05 13:08:24,apply_now_click,https://www.fasta.co.za/apply/step1,,Bot
3186,954,2025-08-16 18:02:38,application_submitted,https://www.fasta.co.za/apply/step3,,Safari
3187,7245,2025-12-28 07:16:22,page_view,https://www.fasta.co.za/,,
3188,6316,2025-01-23 17:49:11,application_submitted,https://www.fasta.co.za/apply/step1,,
3189,1168,2026-05-04 07:02:00,offer_declined,https://www.fasta.co.za/apply/step1,3020.56,
3190,1291,2025-01-12 18:10:33,page_view,https://www.fasta.co.za/apply/step1,,Edge
3191,2102,2026-03-02 16:05:59,loan_calculator_changed,https://www.fasta.co.za/apply/step2,2665.77,Firefox
3192,2004,2026-01-25 19:18:29,application_step_2_complete,https://www.fasta.co.za/,,Edge
3193,6083,2026-02-12 22:32:35,offer_accepted,https://www.fasta.co.za/apply/step1,511.59,Safari
3194,7720,2025-03-04 14:05:53,application_submitted,https://www.fasta.co.za/apply/step3,,Firefox
3195,1315,2025-03-19 15:10:55,page_view,https://www.fasta.co.za/,,Firefox
3196,2719,2025-04-10 08:26:16,application_started,https://www.fasta.co.za/apply/step2,,
3197,5944,2025-04-07 19:37:20,page_view,https://www.fasta.co.za/apply/step1,,Chrome
3198,7842,2025-03-16 12:38:55,offer_accepted,https://www.fasta.co.za/,,Edge
3199,2089,2026-03-06 17:26:19,apply_now_click,https://www.fasta.co.za/,14586.47,Edge
3200,6187,2026-03-22 22:35:22,chat_message_sent,https://www.fasta.co.za/offer,,Firefox
3201,1311,2025-07-09 20:42:21,whatsapp_click,https://www.fasta.co.za/apply/step1,,Edge
3202,6276,2025-03-08 18:35:53,chat_message_sent,https://www.fasta.co.za/apply/step1,,Firefox
3203,2280,2026-06-04 13:17:58,error_page,https://www.fasta.co.za/calculator,,Firefox
3204,1223,2025-03-19 13:14:17,chat_open,https://www.fasta.co.za/apply/step2,,Chrome
3205,3077,2025-01-22 08:26:33,page_view,https://www.fasta.co.za/offer,,Bot
3206,2690,2025-12-13 07:41:50,apply_now_click,https://www.fasta.co.za/apply/step2,4632.6,Firefox
3207,5176,2025-12-09 13:47:45,application_started,https://www.fasta.co.za/apply/step1,,Edge
3208,2543,2026-03-09 16:11:43,page_view,https://www.fasta.co.za/apply/step1,,Bot
3209,3327,2025-03-08 18:48:21,apply_now_click,https://www.fasta.co.za/calculator,2693.23,Edge
3210,2144,2025-05-15 15:51:58,error_page,https://www.fasta.co.za/,,Chrome
3211,6261,2025-04-11 16:17:25,offer_viewed,https://www.fasta.co.za/offer,5450.34,Safari
3212,3549,2026-04-11 12:39:12,session_timeout,https://www.fasta.co.za/apply/step3,,Safari
3213,614,2025-12-03 20:33:45,offer_accepted,https://www.fasta.co.za/calculator,,Edge
3214,6655,2025-08-07 11:36:06,apply_now_click,https://www.fasta.co.za/,3009.66,Edge
3215,4105,2025-08-30 15:56:14,application_step_1_complete,https://www.fasta.co.za/offer,,
3216,6029,2025-09-13 10:20:38,page_view,https://www.fasta.co.za/apply/step1,,Chrome
3217,6352,2025-11-27 13:56:33,loan_calculator_changed,https://www.fasta.co.za/calculator,,Safari
3218,5096,2025-09-02 09:02:12,page_view,https://www.fasta.co.za/apply/step3,,Firefox
3219,7840,2025-04-30 08:09:09,offer_accepted,https://www.fasta.co.za/,1613.6,Firefox
3220,7227,2025-01-15 18:17:07,page_view,https://www.fasta.co.za/offer,,Bot
3221,7906,2025-10-09 13:10:27,LOAN_CALCULATOR_CHANGED,https://www.fasta.co.za/calculator,2048.71,Edge
3222,4692,2025-10-17 12:08:19,application_started,https://www.fasta.co.za/apply/step3,,Chrome
3223,788,2025-08-23 10:49:34,application_started,https://www.fasta.co.za/apply/step1,,Chrome
3224,1087,2025-04-22 17:32:48,OFFER_VIEWED,https://www.fasta.co.za/calculator,4732.19,Chrome
3225,6664,2025-09-16 18:05:59,facebook_contact_click,https://www.fasta.co.za/calculator,,
3226,4557,2025-08-18 09:09:34,application_started,https://www.fasta.co.za/,,
3227,6511,2026-03-31 22:44:28,application_started,https://www.fasta.co.za/apply/step2,,Edge
3228,165,2025-08-17 14:57:24,offer_accepted,https://www.fasta.co.za/calculator,2192.99,
3229,2990,2025-05-19 10:30:19,application_started,https://www.fasta.co.za/apply/step3,,Edge
3230,2711,2025-01-04 08:34:41,facebook_contact_click,https://www.fasta.co.za/offer,,
